a_x_int,a_y_int,a_z_int,w_x_int,w_y_int,w_z_int,q_w_int,q_x_int,q_y_int,q_z_int,a_x,a_y,a_z,w_x,w_y,w_z,q_w,q_x,q_y,q_z,psi,theta,phi,q_w_ref,q_x_ref,q_y_ref,q_z_ref,psi_ref,theta_ref,phi_ref
-413,116,332,407,-968,443,16222,1621,1862,2128,-0.02520751953125,0.007080078125,0.020263671875,0.02484130859375,-0.05908203125,0.02703857421875,0.9901123046875,0.09893798828125,0.1136474609375,0.1298828125,16.237670019495653,11.498764900916383,13.025841563822645,1.006449103355,0.009420263581,0.116707324982,0.001789621194,0.3325758100715552,13.584917565976657,1.1110904785036686
-396,120,299,410,-947,443,16223,1677,1776,2156,-0.024169921875,0.00732421875,0.01824951171875,0.0250244140625,-0.05780029296875,0.02703857421875,0.99017333984375,0.10235595703125,0.1083984375,0.131591796875,16.38349738805831,10.820226977566785,13.334638885800837,1.006480574608,0.009537789971,0.116832539439,0.001831970876,0.33916666786918115,13.600135808596896,1.1252413267143693
-444,-105,84,174,-842,433,16225,1707,1697,2187,-0.027099609375,-0.00640869140625,0.005126953125,0.0106201171875,-0.0513916015625,0.02642822265625,0.99029541015625,0.10418701171875,0.10357666015625,0.13348388671875,16.538711413342778,10.214185622450652,13.47037069899377,1.006509065628,0.009502498433,0.116973228753,0.00186072581,0.342163350022554,13.617199135870953,1.1215874128337733
-476,-319,46,-110,-689,335,16228,1706,1629,2213,-0.029052734375,-0.01947021484375,0.0028076171875,-0.0067138671875,-0.04205322265625,0.02044677734375,0.990478515625,0.1041259765625,0.09942626953125,0.13507080078125,16.652714783749463,9.719823570821143,13.400079027353941,1.006531119347,0.009366762824,0.11709433049,0.001875428366,0.3421698166664165,13.631889153298602,1.1061530246086815
-449,-339,98,-77,-553,200,16232,1705,1576,2227,-0.02740478515625,-0.02069091796875,0.0059814453125,-0.00469970703125,-0.03375244140625,0.01220703125,0.99072265625,0.10406494140625,0.09619140625,0.13592529296875,16.697016250800477,9.340880205242904,13.338993426219064,1.006550908089,0.009219484404,0.117218106985,0.001876039198,0.3403954873480073,13.646885245978217,1.0892013771741615
-383,-104,259,18,-486,41,16236,1711,1532,2226,-0.02337646484375,-0.00634765625,0.01580810546875,0.0010986328125,-0.0296630859375,0.00250244140625,0.990966796875,0.10443115234375,0.093505859375,0.1358642578125,16.649601320377613,9.02964529292595,13.32912997239118,1.006576538086,0.009148038924,0.117386490107,0.001868725172,0.33876976342580817,13.667250522007098,1.0809082752497727
-326,137,355,84,-471,-3,16240,1725,1492,2220,-0.0198974609375,0.00836181640625,0.02166748046875,0.005126953125,-0.02874755859375,-0.00018310546875,0.9912109375,0.10528564453125,0.091064453125,0.135498046875,16.574690873744135,8.742625030886188,13.376625554827054,1.00660264492,0.009263409302,0.117541268468,0.001877935603,0.341549018291132,13.685950849476496,1.0943892543565483
-284,365,440,200,-520,31,16243,1753,1447,2216,-0.017333984375,0.02227783203125,0.02685546875,0.01220703125,-0.03173828125,0.00189208984375,0.99139404296875,0.10699462890625,0.08831787109375,0.13525390625,16.51524069039114,8.4051958354612,13.516722774153902,1.006618738174,0.009484292939,0.117593154311,0.001900891773,0.34722612621251003,13.692259362214736,1.1201948060016231
-262,511,451,315,-584,128,16243,1795,1396,2220,-0.0159912109375,0.03118896484375,0.02752685546875,0.01922607421875,-0.03564453125,0.0078125,0.99139404296875,0.10955810546875,0.085205078125,0.135498046875,16.512505675528867,8.004668900235284,13.752032205223946,1.00663125515,0.009730575606,0.117604069412,0.001933398074,0.3543027187302289,13.69363634703594,1.1490441613346385
-252,542,436,399,-640,246,16241,1846,1339,2234,-0.015380859375,0.0330810546875,0.026611328125,0.02435302734375,-0.0390625,0.0150146484375,0.99127197265625,0.1126708984375,0.08172607421875,0.1363525390625,16.5760545105509,7.54469810756052,14.047368059143533,1.006643533707,0.009987578727,0.117603771389,0.001976052299,0.3626814039216423,13.693662424892809,1.1792613145766104
-249,538,506,553,-684,371,16236,1913,1279,2258,-0.01519775390625,0.0328369140625,0.0308837890625,0.03375244140625,-0.041748046875,0.02264404296875,0.990966796875,0.11676025390625,0.07806396484375,0.1378173828125,16.710415398022,7.038393208824053,14.453551216390764,1.006655573845,0.010261908174,0.117592230439,0.002028775401,0.3724408729502606,13.692331438532944,1.2116069815631445
-229,561,636,786,-765,451,16227,2005,1213,2287,-0.01397705078125,0.03424072265625,0.038818359375,0.0479736328125,-0.04669189453125,0.02752685546875,0.99041748046875,0.12237548828125,0.07403564453125,0.13958740234375,16.879836162215888,6.458771674863572,15.02708365402359,1.006666302681,0.010562591255,0.117551282048,0.002086940687,0.38314445103120054,13.687474091480896,1.2470516028276324
-216,557,700,942,-891,522,16215,2114,1136,2320,-0.01318359375,0.03399658203125,0.042724609375,0.0574951171875,-0.05438232421875,0.0318603515625,0.98968505859375,0.1290283203125,0.0693359375,0.1416015625,17.06625610593545,5.779495930750303,15.705830071747577,1.006677150726,0.010879644193,0.117487430573,0.002150069224,0.39460674870275503,13.679884581383646,1.284436863914669
-207,516,682,901,-983,586,16203,2220,1049,2357,-0.01263427734375,0.031494140625,0.0416259765625,0.05499267578125,-0.05999755859375,0.0357666015625,0.98895263671875,0.135498046875,0.06402587890625,0.14385986328125,17.26100328461157,5.028523270035872,16.351038434223742,1.006689071655,0.011193663813,0.117414578795,0.002219414571,0.40672696349482573,13.67122934032945,1.321545952016024
-181,533,737,899,-1124,658,16190,2328,947,2400,-0.01104736328125,0.03253173828125,0.04498291015625,0.05487060546875,-0.068603515625,0.0401611328125,0.9881591796875,0.14208984375,0.05780029296875,0.146484375,17.473315000319314,4.163560223724321,16.991868790145556,1.006700634956,0.011509019881,0.11731107533,0.002295503858,0.41959367542525766,13.658915713575379,1.3588788359207047
-169,488,652,845,-1249,712,16175,2433,833,2446,-0.01031494140625,0.02978515625,0.039794921875,0.05157470703125,-0.07623291015625,0.04345703125,0.98724365234375,0.14849853515625,0.05084228515625,0.1492919921875,17.685285355564883,3.2130068693191283,17.597697751070797,1.006713986397,0.011819963343,0.117200233042,0.002376918914,0.4329950535412991,13.645744107096384,1.3957622317919585
-184,412,546,599,-1295,740,16163,2515,711,2494,-0.01123046875,0.025146484375,0.0333251953125,0.03656005859375,-0.07904052734375,0.045166015625,0.98651123046875,0.15350341796875,0.04339599609375,0.1522216796875,17.889582076430223,2.228690495002207,18.032193282852784,1.006730794907,0.012106799521,0.117108851671,0.002462975215,0.4466262046835768,13.6349251707979,1.429928174597496
-170,397,530,712,-1344,735,16148,2608,585,2540,-0.0103759765625,0.02423095703125,0.0323486328125,0.04345703125,-0.08203125,0.04486083984375,0.985595703125,0.1591796875,0.03570556640625,0.155029296875,18.07057877046126,1.2048744067139008,18.53625636078142,1.006747484207,0.012404554524,0.11700835079,0.002547365846,0.4601901450344608,13.623015528724263,1.4653209879721314
-170,264,301,678,-1370,735,16132,2698,457,2586,-0.0103759765625,0.01611328125,0.01837158203125,0.0413818359375,-0.0836181640625,0.04486083984375,0.984619140625,0.1646728515625,0.02789306640625,0.1578369140625,18.24199765299323,0.16874689758987654,19.015646433003283,1.006770253181,0.012686037458,0.116960979998,0.00262983446,0.4733853594919905,13.617498573861278,1.4988309334018377
-165,344,409,773,-1362,709,16114,2796,331,2629,-0.01007080078125,0.02099609375,0.02496337890625,0.04718017578125,-0.0831298828125,0.04327392578125,0.9835205078125,0.170654296875,0.02020263671875,0.16046142578125,18.387266658063577,-0.8610417873241771,19.55091108305875,1.006789088249,0.012986226939,0.116878323257,0.002710467903,0.48656091724469736,13.6077300856083,1.5344532145974115
-156,424,460,1042,-1416,735,16089,2921,204,2673,-0.009521484375,0.02587890625,0.028076171875,0.0635986328125,-0.08642578125,0.04486083984375,0.98199462890625,0.17828369140625,0.012451171875,0.16314697265625,18.527980458227383,-1.9323181582768212,20.272073761938152,1.006805896759,0.013314442709,0.116771250963,0.00279107946,0.5000627102102295,13.595020757664862,1.5732897197105389
-161,431,421,1139,-1444,799,16059,3055,74,2722,-0.00982666015625,0.02630615234375,0.02569580078125,0.06951904296875,-0.088134765625,0.04876708984375,0.98016357421875,0.18646240234375,0.0045166015625,0.1661376953125,18.68745245839155,-3.044001018414033,21.052392107416694,1.006823539734,0.013651427813,0.116668663919,0.002876262879,0.5142061448101692,13.582838967075903,1.6131947164785163
-170,411,364,1119,-1426,878,16027,3186,65480,2778,-0.0103759765625,0.02508544921875,0.022216796875,0.06829833984375,-0.0870361328125,0.0535888671875,0.97821044921875,0.1944580078125,-0.00341796875,0.1695556640625,18.882730026065133,-4.1650540024502565,21.80948410773052,1.006842374802,0.013985096477,0.116581298411,0.002968448447,0.5291286435540712,13.572463242602854,1.6528137137671872
-174,291,305,1014,-1416,952,15992,3306,65349,2840,-0.0106201171875,0.01776123046875,0.01861572265625,0.0618896484375,-0.08642578125,0.05810546875,0.97607421875,0.2017822265625,-0.01141357421875,0.17333984375,19.111700829951086,-5.292186040231374,22.489378821744733,1.006864666939,0.014301470481,0.116525165737,0.003067135345,0.5446145137228906,13.565830064982496,1.6905364614306384
-188,215,245,993,-1390,965,15956,3423,65219,2904,-0.011474609375,0.01312255859375,0.01495361328125,0.06060791015625,-0.0848388671875,0.05889892578125,0.973876953125,0.20892333984375,-0.01934814453125,0.17724609375,19.34552228179713,-6.416038955249749,23.14699299260225,1.00689125061,0.014595262706,0.11651481688,0.003164201044,0.5596860019432235,13.56469366550159,1.7256561792926393
-182,113,172,986,-1382,934,15918,3538,65091,2964,-0.0111083984375,0.00689697265625,0.010498046875,0.0601806640625,-0.0843505859375,0.0570068359375,0.9715576171875,0.2159423828125,-0.02716064453125,0.180908203125,19.54636817397286,-7.522051377135889,23.795408877447063,1.006923794746,0.014833597466,0.116565518081,0.003251263639,0.5729699994510608,13.570917623439357,1.7542813464672182
-184,47,91,991,-1324,888,15879,3651,64970,3020,-0.01123046875,0.00286865234375,0.00555419921875,0.06048583984375,-0.080810546875,0.05419921875,0.96917724609375,0.22283935546875,-0.0345458984375,0.184326171875,19.72054936073014,-8.575495140982522,24.439832938697965,1.006958246231,0.014993617311,0.116660393775,0.003324419027,0.5836878922342537,13.582462709618378,1.7737211515214848
-177,-38,49,927,-1234,806,15840,3755,64857,3070,-0.01080322265625,-0.0023193359375,0.00299072265625,0.05657958984375,-0.0753173828125,0.0491943359375,0.966796875,0.22918701171875,-0.04144287109375,0.1873779296875,19.861523569638344,-9.556659170719374,25.035448126589454,1.006989598274,0.015034150332,0.116764940321,0.003377685789,0.5905403858506075,13.595194928023723,1.7791313957509745
-191,-72,24,909,-1172,748,15802,3856,64751,3117,-0.01165771484375,-0.00439453125,0.00146484375,0.05548095703125,-0.071533203125,0.045654296875,0.9644775390625,0.2353515625,-0.04791259765625,0.19024658203125,19.984067777636533,-10.484580787210794,25.61867534663066,1.007018208504,0.01504216902,0.116865545511,0.003422491252,0.5959783384067282,13.60745052188661,1.780682313568826
-191,-86,54,829,-1103,684,15765,3947,64651,3158,-0.01165771484375,-0.0052490234375,0.0032958984375,0.05059814453125,-0.06732177734375,0.041748046875,0.96221923828125,0.24090576171875,-0.05401611328125,0.1927490234375,20.074017953161746,-11.351026776411564,26.14445807128499,1.00704562664,0.015024914406,0.116964735091,0.003460449632,0.6002871572515592,13.619545279750831,1.7792293953409488
-193,-90,97,727,-1085,630,15730,4029,64552,3194,-0.01177978515625,-0.0054931640625,0.00592041015625,0.04437255859375,-0.06622314453125,0.0384521484375,0.9600830078125,0.24591064453125,-0.06005859375,0.1949462890625,20.130773870339876,-12.192755260719792,26.612659092217683,1.007073163986,0.014988977462,0.117060929537,0.003493595636,0.603784900774322,13.631303646377589,1.7755559727275487
-224,-109,22,548,-1180,550,15699,4096,64443,3220,-0.013671875,-0.00665283203125,0.0013427734375,0.033447265625,-0.072021484375,0.0335693359375,0.95819091796875,0.25,-0.06671142578125,0.196533203125,20.109746815657896,-13.068227327644488,26.97419328313931,1.00710105896,0.014942847192,0.117152363062,0.003521916689,0.6065798128952687,13.642515797556745,1.7706387241891646
-230,-129,-77,397,-1226,484,15671,4150,64328,3237,-0.0140380859375,-0.00787353515625,-0.00469970703125,0.02423095703125,-0.0748291015625,0.029541015625,0.95648193359375,0.2532958984375,-0.07373046875,0.19757080078125,20.024227423433523,-13.953330228203184,27.24841693092004,1.007127523422,0.014880496077,0.117238916457,0.003545526182,0.6086051843854156,13.653145085655295,1.7637871837411296
-211,-141,-157,100,-1288,415,15651,4179,64204,3244,-0.01287841796875,-0.00860595703125,-0.00958251953125,0.006103515625,-0.07861328125,0.02532958984375,0.95526123046875,0.25506591796875,-0.081298828125,0.197998046875,19.873388008288007,-14.85231005346115,27.34536348117633,1.007152438164,0.014783748426,0.117316447198,0.003565192455,0.6096979529680157,13.662704009019004,1.7529124831684235
-197,-177,-255,-287,-1377,348,15639,4174,64066,3239,-0.01202392578125,-0.01080322265625,-0.01556396484375,-0.01751708984375,-0.08404541015625,0.021240234375,0.95452880859375,0.2547607421875,-0.0897216796875,0.19769287109375,19.650730315252254,-15.784064702460004,27.201580213388127,1.007174968719,0.014634835534,0.11737601459,0.003581028432,0.6096165055857772,13.670126212744677,1.735961344539269
-174,-232,-378,-891,-1585,192,15642,4119,63900,3209,-0.0106201171875,-0.01416015625,-0.0230712890625,-0.05438232421875,-0.09674072265625,0.01171875,0.9547119140625,0.25140380859375,-0.099853515625,0.19586181640625,19.265520346561303,-16.806685286274302,26.700330885739266,1.007195472717,0.014407394454,0.117400035262,0.00358647923,0.6072191643420595,13.673350047286666,1.7097909524965216
-213,-265,-519,-1234,-1746,26,15651,4037,63717,3157,-0.01300048828125,-0.01617431640625,-0.03167724609375,-0.0753173828125,-0.1065673828125,0.0015869140625,0.95526123046875,0.24639892578125,-0.11102294921875,0.19268798828125,18.741169533016837,-17.882626989828232,26.02173980438587,1.007217884064,0.014156626537,0.117417633533,0.003581217257,0.6032593818653973,13.675865620585329,1.6807790766155586
-244,-275,-612,-1477,-1777,-200,15668,3936,63532,3080,-0.014892578125,-0.01678466796875,-0.037353515625,-0.09014892578125,-0.10845947265625,-0.01220703125,0.956298828125,0.240234375,-0.122314453125,0.18798828125,18.068994539398602,-18.920798673499892,25.23837064251365,1.007241249084,0.013891071081,0.117439992726,0.003558839438,0.5971341132508035,13.678994040271157,1.6498352532534464
-268,-298,-623,-1564,-1764,-476,15689,3829,63354,2976,-0.016357421875,-0.0181884765625,-0.03802490234375,-0.095458984375,-0.107666015625,-0.029052734375,0.95758056640625,0.23370361328125,-0.1331787109375,0.181640625,17.23248885667952,-19.874365893540155,24.45962771728223,1.007265329361,0.013612929732,0.11746275425,0.003511887509,0.5880052578092042,13.682223629484742,1.6171100475213271
-230,-285,-627,-1475,-1669,-858,15712,3731,63194,2840,-0.0140380859375,-0.01739501953125,-0.03826904296875,-0.09002685546875,-0.10186767578125,-0.0523681640625,0.958984375,0.22772216796875,-0.1429443359375,0.17333984375,16.18701492893492,-20.677619469959968,23.812320301691972,1.007286667824,0.013334633783,0.117491737008,0.003428509459,0.5746854920601325,13.68620875050022,1.583887728375807
68,93,-234,-852,-1108,-1165,15735,3690,63101,2697,0.004150390625,0.00567626953125,-0.0142822265625,-0.052001953125,-0.067626953125,-0.07110595703125,0.96038818359375,0.2252197265625,-0.14862060546875,0.16461181640625,15.097387013095636,-21.076529380293575,23.637137989395974,1.00726890564,0.013464202173,0.117355845869,0.003354939865,0.5677290750878847,13.669884073043846,1.5977659180497084
484,698,939,517,-381,-1252,15739,3765,63101,2580,0.029541015625,0.0426025390625,0.05731201171875,0.03155517578125,-0.02325439453125,-0.076416015625,0.96063232421875,0.22979736328125,-0.14862060546875,0.157470703125,14.155420128384542,-20.972033549134952,24.33533532771168,1.007253885269,0.013653018512,0.117158770561,0.003253580304,0.558253108094212,13.64635575126556,1.6180542886457494
634,1023,1023,1111,-453,-896,15718,3886,63096,2503,0.0386962890625,0.06243896484375,0.06243896484375,0.06781005859375,-0.02764892578125,-0.0546875,0.9593505859375,0.2371826171875,-0.14892578125,0.15277099609375,13.438394207089967,-20.990510386636625,25.331053121013856,1.007240056992,0.013914228417,0.116969011724,0.003180007683,0.5529528447434139,13.62364785430985,1.6470675822043015
440,1023,1023,837,-586,-566,15696,3979,63068,2449,0.02685546875,0.06243896484375,0.06243896484375,0.05108642578125,-0.0357666015625,-0.0345458984375,0.9580078125,0.24285888671875,-0.150634765625,0.14947509765625,12.890472823493713,-21.175217731723706,26.08592661369952,1.007230758667,0.014170490205,0.116787731647,0.003141308669,0.5516076596331164,13.601960063937774,1.6759757716325943
