a_x,a_y,a_z,w_x,w_y,w_z,q_w_int,q_x_int,q_y_int,q_z_int,a_x_fp,a_y_fp,a_z_fp,w_x_fp,w_y_fp,w_z_fp,q_w,q_x,q_y,q_z,psi,theta,phi
-456,247,262,942,77,282,16140,65167,3318,896,-0.02783203125,0.01507568359375,0.0159912109375,0.0574951171875,0.00469970703125,0.0172119140625,0.985107421875,-0.02252197265625,0.2025146484375,0.0546875,6.07327079359896,23.669526145354045,-1.3660659631108032
-483,191,300,886,120,364,16138,65259,3338,913,-0.02947998046875,0.01165771484375,0.018310546875,0.0540771484375,0.00732421875,0.022216796875,0.9849853515625,-0.01690673828125,0.2037353515625,0.05572509765625,6.3410182228217185,23.780691386011373,-0.65192888698546
-496,120,330,840,143,381,16135,65346,3360,933,-0.0302734375,0.00732421875,0.0201416015625,0.05126953125,0.00872802734375,0.02325439453125,0.98480224609375,-0.0115966796875,0.205078125,0.05694580078125,6.625451801065973,23.90639080422558,0.03174754735223667
-492,92,358,788,156,356,16131,65428,3383,951,-0.030029296875,0.005615234375,0.0218505859375,0.048095703125,0.009521484375,0.021728515625,0.98455810546875,-0.006591796875,0.20648193359375,0.05804443359375,6.889670237675352,24.03860961710122,0.6770260044349146
-482,127,398,714,154,305,16127,65502,3405,966,-0.0294189453125,0.00775146484375,0.0242919921875,0.0435791015625,0.0093994140625,0.01861572265625,0.98431396484375,-0.0020751953125,0.20782470703125,0.0589599609375,7.120814306174526,24.165530945542983,1.2590698735160475
-483,201,429,625,102,236,16124,31,3421,976,-0.02947998046875,0.01226806640625,0.02618408203125,0.03814697265625,0.0062255859375,0.014404296875,0.984130859375,0.00189208984375,0.20880126953125,0.0595703125,7.300600761840787,24.251964935318256,1.7644146095758897
-495,211,452,596,54,202,16122,93,3433,983,-0.03021240234375,0.01287841796875,0.027587890625,0.036376953125,0.0032958984375,0.0123291015625,0.9840087890625,0.00567626953125,0.20953369140625,0.05999755859375,7.452848680705875,24.31071930570056,2.241078975375845
-494,238,456,581,3,184,16121,154,3440,989,-0.0301513671875,0.0145263671875,0.02783203125,0.03546142578125,0.00018310546875,0.01123046875,0.98394775390625,0.0093994140625,0.2099609375,0.06036376953125,7.594728392461553,24.333452540464577,2.706128755019242
-479,287,451,558,-46,192,16121,213,3442,996,-0.02923583984375,0.01751708984375,0.02752685546875,0.0340576171875,-0.0028076171875,0.01171875,0.98394775390625,0.01300048828125,0.2100830078125,0.060791015625,7.738956439531004,24.320522387343583,3.1549292168630307
-465,316,444,532,-100,220,16121,271,3438,1006,-0.02838134765625,0.019287109375,0.027099609375,0.032470703125,-0.006103515625,0.013427734375,0.98394775390625,0.01654052734375,0.2098388671875,0.0614013671875,7.901586844631015,24.26199619884996,3.597420814856435
-450,311,442,507,-161,266,16122,328,3428,1021,-0.0274658203125,0.01898193359375,0.0269775390625,0.03094482421875,-0.00982666015625,0.0162353515625,0.9840087890625,0.02001953125,0.209228515625,0.06231689453125,8.096240185024833,24.159003584576173,4.035947894159545
-440,285,446,471,-207,297,16123,382,3413,1040,-0.02685546875,0.01739501953125,0.0272216796875,0.02874755859375,-0.01263427734375,0.01812744140625,0.98406982421875,0.0233154296875,0.20831298828125,0.0634765625,8.31280137531151,24.01834268282201,4.454654745022981
-435,262,451,438,-251,315,16125,434,3394,1061,-0.02655029296875,0.0159912109375,0.02752685546875,0.0267333984375,-0.01531982421875,0.01922607421875,0.98419189453125,0.0264892578125,0.2071533203125,0.06475830078125,8.537417559257733,23.848925223673277,4.857710085835168
-435,252,446,417,-297,325,16128,484,3370,1083,-0.02655029296875,0.015380859375,0.0272216796875,0.02545166015625,-0.01812744140625,0.01983642578125,0.984375,0.029541015625,0.2056884765625,0.06610107421875,8.761912508580988,23.643447843423626,5.242640678367133
-440,256,417,415,-338,333,16131,534,3342,1106,-0.02685546875,0.015625,0.02545166015625,0.02532958984375,-0.0206298828125,0.02032470703125,0.98455810546875,0.0325927734375,0.2039794921875,0.0675048828125,8.989977487162973,23.406935662858,5.624932056201711
-437,271,373,397,-364,348,16135,583,3312,1130,-0.02667236328125,0.01654052734375,0.02276611328125,0.02423095703125,-0.022216796875,0.021240234375,0.98480224609375,0.03558349609375,0.2021484375,0.0689697265625,9.220159572277483,23.156508149494055,5.9978085644744406
-428,290,364,369,-364,376,16138,630,3281,1157,-0.026123046875,0.0177001953125,0.022216796875,0.02252197265625,-0.022216796875,0.02294921875,0.9849853515625,0.0384521484375,0.20025634765625,0.07061767578125,9.467403063746797,22.89654091860751,6.358338093889459
-424,287,391,305,-358,412,16141,672,3250,1189,-0.02587890625,0.01751708984375,0.02386474609375,0.01861572265625,-0.0218505859375,0.025146484375,0.98516845703125,0.041015625,0.1983642578125,0.07257080078125,9.741960136018049,22.636995062497892,6.687460415197311
-428,299,396,312,-376,440,16144,715,3218,1224,-0.026123046875,0.01824951171875,0.024169921875,0.01904296875,-0.02294921875,0.02685546875,0.9853515625,0.04364013671875,0.1964111328125,0.07470703125,10.037078484137558,22.36760533566585,7.025319746877273
-431,312,399,358,-392,486,16146,763,3184,1262,-0.02630615234375,0.01904296875,0.02435302734375,0.0218505859375,-0.02392578125,0.0296630859375,0.9854736328125,0.04656982421875,0.1943359375,0.0770263671875,10.358061142584292,22.076961385353112,7.400560309036557
-435,301,398,376,-402,527,16148,814,3149,1303,-0.02655029296875,0.01837158203125,0.0242919921875,0.02294921875,-0.0245361328125,0.03216552734375,0.985595703125,0.0496826171875,0.19219970703125,0.07952880859375,10.701513342917218,21.774835897729268,7.798301310594306
-449,284,403,366,-404,568,16150,864,3114,1348,-0.02740478515625,0.017333984375,0.02459716796875,0.0223388671875,-0.024658203125,0.03466796875,0.9857177734375,0.052734375,0.1900634765625,0.082275390625,11.069674698393149,21.470394050980108,8.191214934675697
-477,252,425,335,-407,602,16151,912,3078,1397,-0.02911376953125,0.015380859375,0.02593994140625,0.02044677734375,-0.02484130859375,0.0367431640625,0.98577880859375,0.0556640625,0.1878662109375,0.08526611328125,11.461306542755732,21.155265984576694,8.571654181480287
-511,200,446,330,-422,614,16152,959,3041,1447,-0.03118896484375,0.01220703125,0.0272216796875,0.0201416015625,-0.0257568359375,0.0374755859375,0.98583984375,0.05853271484375,0.18560791015625,0.08831787109375,11.85513730079502,20.831470623023353,8.942167208804442
-536,171,470,300,-433,612,16154,1003,3003,1497,-0.03271484375,0.01043701171875,0.0286865234375,0.018310546875,-0.02642822265625,0.037353515625,0.9859619140625,0.06121826171875,0.18328857421875,0.09136962890625,12.240629732203606,20.50224774854187,9.286321246415664
-550,138,507,220,-448,604,16155,1039,2963,1548,-0.0335693359375,0.0084228515625,0.03094482421875,0.013427734375,-0.02734375,0.036865234375,0.98602294921875,0.06341552734375,0.18084716796875,0.094482421875,12.620206793709478,20.160774382358227,9.570027496841773
-558,116,537,156,-481,589,16157,1068,2919,1598,-0.0340576171875,0.007080078125,0.03277587890625,0.009521484375,-0.02935791015625,0.03594970703125,0.98614501953125,0.065185546875,0.17816162109375,0.0975341796875,12.977960308264771,19.795909839328214,9.795012824347719
-566,102,564,90,-525,571,16161,1091,2870,1647,-0.0345458984375,0.0062255859375,0.034423828125,0.0054931640625,-0.03204345703125,0.03485107421875,0.98638916015625,0.06658935546875,0.1751708984375,0.10052490234375,13.313772026865411,19.401484728313296,9.96687544649162
-576,85,574,41,-602,545,16166,1109,2813,1694,-0.03515625,0.00518798828125,0.0350341796875,0.00250244140625,-0.0367431640625,0.03326416015625,0.9866943359375,0.06768798828125,0.17169189453125,0.1033935546875,13.620635039644421,18.95453902392058,10.089635302528475
-579,74,559,41,-663,530,16172,1128,2751,1739,-0.03533935546875,0.0045166015625,0.03411865234375,0.00250244140625,-0.04046630859375,0.0323486328125,0.987060546875,0.06884765625,0.16790771484375,0.10614013671875,13.907674993818581,18.47284464080067,10.20894192136472
-575,76,519,84,-719,512,16178,1151,2684,1781,-0.03509521484375,0.004638671875,0.03167724609375,0.005126953125,-0.04388427734375,0.03125,0.9874267578125,0.07025146484375,0.163818359375,0.10870361328125,14.171775932415251,17.953442828317783,10.345784294835244
-568,89,488,141,-760,504,16184,1180,2614,1821,-0.03466796875,0.00543212890625,0.02978515625,0.00860595703125,-0.04638671875,0.03076171875,0.98779296875,0.072021484375,0.1595458984375,0.11114501953125,14.423222880041518,17.408777497213332,10.51723609801169
-552,97,463,210,-806,504,16190,1216,2540,1860,-0.03369140625,0.00592041015625,0.02825927734375,0.0128173828125,-0.0491943359375,0.03076171875,0.9881591796875,0.07421875,0.155029296875,0.113525390625,14.668604056673184,16.83016831747692,10.730114822816628
-535,99,463,253,-837,512,16195,1257,2463,1898,-0.03265380859375,0.00604248046875,0.02825927734375,0.01544189453125,-0.05108642578125,0.03125,0.98846435546875,0.07672119140625,0.15032958984375,0.1158447265625,14.907084976515822,16.22531654768331,10.971812638394704
-519,89,455,287,-873,517,16200,1301,2383,1936,-0.03167724609375,0.00543212890625,0.02777099609375,0.01751708984375,-0.05328369140625,0.03155517578125,0.98876953125,0.07940673828125,0.14544677734375,0.1181640625,15.142360646224063,15.596479434528877,11.228173593308183
-504,80,449,323,-899,512,16205,1349,2301,1973,-0.03076171875,0.0048828125,0.02740478515625,0.01971435546875,-0.05487060546875,0.03125,0.98907470703125,0.08233642578125,0.14044189453125,0.12042236328125,15.368642104220188,14.950518313664247,11.50621630275413
-492,76,438,351,-929,499,16209,1399,2216,2008,-0.030029296875,0.004638671875,0.0267333984375,0.02142333984375,-0.05670166015625,0.03045654296875,0.98931884765625,0.08538818359375,0.13525390625,0.12255859375,15.577156821360333,14.28163288545181,11.790949908386374
-458,78,404,394,-968,471,16213,1454,2128,2040,-0.0279541015625,0.0047607421875,0.024658203125,0.0240478515625,-0.05908203125,0.02874755859375,0.98956298828125,0.0887451171875,0.1298828125,0.12451171875,15.761860879345994,13.588960407833397,12.101874074074793
-439,90,370,417,-980,456,16217,1511,2039,2070,-0.02679443359375,0.0054931640625,0.0225830078125,0.02545166015625,-0.059814453125,0.02783203125,0.98980712890625,0.09222412109375,0.12445068359375,0.1263427734375,15.928838194509144,12.88886328423141,12.421132610404944
-426,96,348,402,-978,448,16220,1566,1950,2099,-0.0260009765625,0.005859375,0.021240234375,0.0245361328125,-0.0596923828125,0.02734375,0.989990234375,0.0955810546875,0.1190185546875,0.12811279296875,16.084329860238526,12.19058031188371,12.723857034209294
-413,116,332,407,-968,443,16222,1621,1862,2128,-0.02520751953125,0.007080078125,0.020263671875,0.02484130859375,-0.05908203125,0.02703857421875,0.9901123046875,0.09893798828125,0.1136474609375,0.1298828125,16.237670019495653,11.498764900916383,13.025841563822645
-396,120,299,410,-947,443,16223,1677,1776,2156,-0.024169921875,0.00732421875,0.01824951171875,0.0250244140625,-0.05780029296875,0.02703857421875,0.99017333984375,0.10235595703125,0.1083984375,0.131591796875,16.38349738805831,10.820226977566785,13.334638885800837
-444,-105,84,174,-842,433,16225,1707,1697,2187,-0.027099609375,-0.00640869140625,0.005126953125,0.0106201171875,-0.0513916015625,0.02642822265625,0.99029541015625,0.10418701171875,0.10357666015625,0.13348388671875,16.538711413342778,10.214185622450652,13.47037069899377
-476,-319,46,-110,-689,335,16228,1706,1629,2213,-0.029052734375,-0.01947021484375,0.0028076171875,-0.0067138671875,-0.04205322265625,0.02044677734375,0.990478515625,0.1041259765625,0.09942626953125,0.13507080078125,16.652714783749463,9.719823570821143,13.400079027353941
-449,-339,98,-77,-553,200,16232,1705,1576,2227,-0.02740478515625,-0.02069091796875,0.0059814453125,-0.00469970703125,-0.03375244140625,0.01220703125,0.99072265625,0.10406494140625,0.09619140625,0.13592529296875,16.697016250800477,9.340880205242904,13.338993426219064
-383,-104,259,18,-486,41,16236,1711,1532,2226,-0.02337646484375,-0.00634765625,0.01580810546875,0.0010986328125,-0.0296630859375,0.00250244140625,0.990966796875,0.10443115234375,0.093505859375,0.1358642578125,16.649601320377613,9.02964529292595,13.32912997239118
-326,137,355,84,-471,-3,16240,1725,1492,2220,-0.0198974609375,0.00836181640625,0.02166748046875,0.005126953125,-0.02874755859375,-0.00018310546875,0.9912109375,0.10528564453125,0.091064453125,0.135498046875,16.574690873744135,8.742625030886188,13.376625554827054
-284,365,440,200,-520,31,16243,1753,1447,2216,-0.017333984375,0.02227783203125,0.02685546875,0.01220703125,-0.03173828125,0.00189208984375,0.99139404296875,0.10699462890625,0.08831787109375,0.13525390625,16.51524069039114,8.4051958354612,13.516722774153902
-262,511,451,315,-584,128,16243,1795,1396,2220,-0.0159912109375,0.03118896484375,0.02752685546875,0.01922607421875,-0.03564453125,0.0078125,0.99139404296875,0.10955810546875,0.085205078125,0.135498046875,16.512505675528867,8.004668900235284,13.752032205223946
-252,542,436,399,-640,246,16241,1846,1339,2234,-0.015380859375,0.0330810546875,0.026611328125,0.02435302734375,-0.0390625,0.0150146484375,0.99127197265625,0.1126708984375,0.08172607421875,0.1363525390625,16.5760545105509,7.54469810756052,14.047368059143533
-249,538,506,553,-684,371,16236,1913,1279,2258,-0.01519775390625,0.0328369140625,0.0308837890625,0.03375244140625,-0.041748046875,0.02264404296875,0.990966796875,0.11676025390625,0.07806396484375,0.1378173828125,16.710415398022,7.038393208824053,14.453551216390764
-229,561,636,786,-765,451,16227,2005,1213,2287,-0.01397705078125,0.03424072265625,0.038818359375,0.0479736328125,-0.04669189453125,0.02752685546875,0.99041748046875,0.12237548828125,0.07403564453125,0.13958740234375,16.879836162215888,6.458771674863572,15.02708365402359
-216,557,700,942,-891,522,16215,2114,1136,2320,-0.01318359375,0.03399658203125,0.042724609375,0.0574951171875,-0.05438232421875,0.0318603515625,0.98968505859375,0.1290283203125,0.0693359375,0.1416015625,17.06625610593545,5.779495930750303,15.705830071747577
-207,516,682,901,-983,586,16203,2220,1049,2357,-0.01263427734375,0.031494140625,0.0416259765625,0.05499267578125,-0.05999755859375,0.0357666015625,0.98895263671875,0.135498046875,0.06402587890625,0.14385986328125,17.26100328461157,5.028523270035872,16.351038434223742
-181,533,737,899,-1124,658,16190,2328,947,2400,-0.01104736328125,0.03253173828125,0.04498291015625,0.05487060546875,-0.068603515625,0.0401611328125,0.9881591796875,0.14208984375,0.05780029296875,0.146484375,17.473315000319314,4.163560223724321,16.991868790145556
-169,488,652,845,-1249,712,16175,2433,833,2446,-0.01031494140625,0.02978515625,0.039794921875,0.05157470703125,-0.07623291015625,0.04345703125,0.98724365234375,0.14849853515625,0.05084228515625,0.1492919921875,17.685285355564883,3.2130068693191283,17.597697751070797
-184,412,546,599,-1295,740,16163,2515,711,2494,-0.01123046875,0.025146484375,0.0333251953125,0.03656005859375,-0.07904052734375,0.045166015625,0.98651123046875,0.15350341796875,0.04339599609375,0.1522216796875,17.889582076430223,2.228690495002207,18.032193282852784
-170,397,530,712,-1344,735,16148,2608,585,2540,-0.0103759765625,0.02423095703125,0.0323486328125,0.04345703125,-0.08203125,0.04486083984375,0.985595703125,0.1591796875,0.03570556640625,0.155029296875,18.07057877046126,1.2048744067139008,18.53625636078142
-170,264,301,678,-1370,735,16132,2698,457,2586,-0.0103759765625,0.01611328125,0.01837158203125,0.0413818359375,-0.0836181640625,0.04486083984375,0.984619140625,0.1646728515625,0.02789306640625,0.1578369140625,18.24199765299323,0.16874689758987654,19.015646433003283
-165,344,409,773,-1362,709,16114,2796,331,2629,-0.01007080078125,0.02099609375,0.02496337890625,0.04718017578125,-0.0831298828125,0.04327392578125,0.9835205078125,0.170654296875,0.02020263671875,0.16046142578125,18.387266658063577,-0.8610417873241771,19.55091108305875
-156,424,460,1042,-1416,735,16089,2921,204,2673,-0.009521484375,0.02587890625,0.028076171875,0.0635986328125,-0.08642578125,0.04486083984375,0.98199462890625,0.17828369140625,0.012451171875,0.16314697265625,18.527980458227383,-1.9323181582768212,20.272073761938152
-161,431,421,1139,-1444,799,16059,3055,74,2722,-0.00982666015625,0.02630615234375,0.02569580078125,0.06951904296875,-0.088134765625,0.04876708984375,0.98016357421875,0.18646240234375,0.0045166015625,0.1661376953125,18.68745245839155,-3.044001018414033,21.052392107416694
-170,411,364,1119,-1426,878,16027,3186,65480,2778,-0.0103759765625,0.02508544921875,0.022216796875,0.06829833984375,-0.0870361328125,0.0535888671875,0.97821044921875,0.1944580078125,-0.00341796875,0.1695556640625,18.882730026065133,-4.1650540024502565,21.80948410773052
-174,291,305,1014,-1416,952,15992,3306,65349,2840,-0.0106201171875,0.01776123046875,0.01861572265625,0.0618896484375,-0.08642578125,0.05810546875,0.97607421875,0.2017822265625,-0.01141357421875,0.17333984375,19.111700829951086,-5.292186040231374,22.489378821744733
-188,215,245,993,-1390,965,15956,3423,65219,2904,-0.011474609375,0.01312255859375,0.01495361328125,0.06060791015625,-0.0848388671875,0.05889892578125,0.973876953125,0.20892333984375,-0.01934814453125,0.17724609375,19.34552228179713,-6.416038955249749,23.14699299260225
-182,113,172,986,-1382,934,15918,3538,65091,2964,-0.0111083984375,0.00689697265625,0.010498046875,0.0601806640625,-0.0843505859375,0.0570068359375,0.9715576171875,0.2159423828125,-0.02716064453125,0.180908203125,19.54636817397286,-7.522051377135889,23.795408877447063
-184,47,91,991,-1324,888,15879,3651,64970,3020,-0.01123046875,0.00286865234375,0.00555419921875,0.06048583984375,-0.080810546875,0.05419921875,0.96917724609375,0.22283935546875,-0.0345458984375,0.184326171875,19.72054936073014,-8.575495140982522,24.439832938697965
-177,-38,49,927,-1234,806,15840,3755,64857,3070,-0.01080322265625,-0.0023193359375,0.00299072265625,0.05657958984375,-0.0753173828125,0.0491943359375,0.966796875,0.22918701171875,-0.04144287109375,0.1873779296875,19.861523569638344,-9.556659170719374,25.035448126589454
-191,-72,24,909,-1172,748,15802,3856,64751,3117,-0.01165771484375,-0.00439453125,0.00146484375,0.05548095703125,-0.071533203125,0.045654296875,0.9644775390625,0.2353515625,-0.04791259765625,0.19024658203125,19.984067777636533,-10.484580787210794,25.61867534663066
-191,-86,54,829,-1103,684,15765,3947,64651,3158,-0.01165771484375,-0.0052490234375,0.0032958984375,0.05059814453125,-0.06732177734375,0.041748046875,0.96221923828125,0.24090576171875,-0.05401611328125,0.1927490234375,20.074017953161746,-11.351026776411564,26.14445807128499
-193,-90,97,727,-1085,630,15730,4029,64552,3194,-0.01177978515625,-0.0054931640625,0.00592041015625,0.04437255859375,-0.06622314453125,0.0384521484375,0.9600830078125,0.24591064453125,-0.06005859375,0.1949462890625,20.130773870339876,-12.192755260719792,26.612659092217683
-224,-109,22,548,-1180,550,15699,4096,64443,3220,-0.013671875,-0.00665283203125,0.0013427734375,0.033447265625,-0.072021484375,0.0335693359375,0.95819091796875,0.25,-0.06671142578125,0.196533203125,20.109746815657896,-13.068227327644488,26.97419328313931
-230,-129,-77,397,-1226,484,15671,4150,64328,3237,-0.0140380859375,-0.00787353515625,-0.00469970703125,0.02423095703125,-0.0748291015625,0.029541015625,0.95648193359375,0.2532958984375,-0.07373046875,0.19757080078125,20.024227423433523,-13.953330228203184,27.24841693092004
-211,-141,-157,100,-1288,415,15651,4179,64204,3244,-0.01287841796875,-0.00860595703125,-0.00958251953125,0.006103515625,-0.07861328125,0.02532958984375,0.95526123046875,0.25506591796875,-0.081298828125,0.197998046875,19.873388008288007,-14.85231005346115,27.34536348117633
-197,-177,-255,-287,-1377,348,15639,4174,64066,3239,-0.01202392578125,-0.01080322265625,-0.01556396484375,-0.01751708984375,-0.08404541015625,0.021240234375,0.95452880859375,0.2547607421875,-0.0897216796875,0.19769287109375,19.650730315252254,-15.784064702460004,27.201580213388127
-174,-232,-378,-891,-1585,192,15642,4119,63900,3209,-0.0106201171875,-0.01416015625,-0.0230712890625,-0.05438232421875,-0.09674072265625,0.01171875,0.9547119140625,0.25140380859375,-0.099853515625,0.19586181640625,19.265520346561303,-16.806685286274302,26.700330885739266
-213,-265,-519,-1234,-1746,26,15651,4037,63717,3157,-0.01300048828125,-0.01617431640625,-0.03167724609375,-0.0753173828125,-0.1065673828125,0.0015869140625,0.95526123046875,0.24639892578125,-0.11102294921875,0.19268798828125,18.741169533016837,-17.882626989828232,26.02173980438587
-244,-275,-612,-1477,-1777,-200,15668,3936,63532,3080,-0.014892578125,-0.01678466796875,-0.037353515625,-0.09014892578125,-0.10845947265625,-0.01220703125,0.956298828125,0.240234375,-0.122314453125,0.18798828125,18.068994539398602,-18.920798673499892,25.23837064251365
-268,-298,-623,-1564,-1764,-476,15689,3829,63354,2976,-0.016357421875,-0.0181884765625,-0.03802490234375,-0.095458984375,-0.107666015625,-0.029052734375,0.95758056640625,0.23370361328125,-0.1331787109375,0.181640625,17.23248885667952,-19.874365893540155,24.45962771728223
-230,-285,-627,-1475,-1669,-858,15712,3731,63194,2840,-0.0140380859375,-0.01739501953125,-0.03826904296875,-0.09002685546875,-0.10186767578125,-0.0523681640625,0.958984375,0.22772216796875,-0.1429443359375,0.17333984375,16.18701492893492,-20.677619469959968,23.812320301691972
68,93,-234,-852,-1108,-1165,15735,3690,63101,2697,0.004150390625,0.00567626953125,-0.0142822265625,-0.052001953125,-0.067626953125,-0.07110595703125,0.96038818359375,0.2252197265625,-0.14862060546875,0.16461181640625,15.097387013095636,-21.076529380293575,23.637137989395974
484,698,939,517,-381,-1252,15739,3765,63101,2580,0.029541015625,0.0426025390625,0.05731201171875,0.03155517578125,-0.02325439453125,-0.076416015625,0.96063232421875,0.22979736328125,-0.14862060546875,0.157470703125,14.155420128384542,-20.972033549134952,24.33533532771168
634,1023,1023,1111,-453,-896,15718,3886,63096,2503,0.0386962890625,0.06243896484375,0.06243896484375,0.06781005859375,-0.02764892578125,-0.0546875,0.9593505859375,0.2371826171875,-0.14892578125,0.15277099609375,13.438394207089967,-20.990510386636625,25.331053121013856
440,1023,1023,837,-586,-566,15696,3979,63068,2449,0.02685546875,0.06243896484375,0.06243896484375,0.05108642578125,-0.0357666015625,-0.0345458984375,0.9580078125,0.24285888671875,-0.150634765625,0.14947509765625,12.890472823493713,-21.175217731723706,26.08592661369952
295,1023,1023,438,-817,-215,15674,4033,63004,2416,0.01800537109375,0.06243896484375,0.06243896484375,0.0267333984375,-0.04986572265625,-0.01312255859375,0.9566650390625,0.24615478515625,-0.154541015625,0.1474609375,12.490907796613369,-21.60985089810237,26.519814794351372
214,1023,1023,189,-1093,143,15648,4063,62904,2405,0.0130615234375,0.06243896484375,0.06243896484375,0.01153564453125,-0.06671142578125,0.00872802734375,0.955078125,0.24798583984375,-0.16064453125,0.14678955078125,12.225934686094341,-22.31260005334546,26.74461025323377
152,1011,365,305,-1132,461,15617,4103,62794,2424,0.00927734375,0.06170654296875,0.02227783203125,0.01861572265625,-0.069091796875,0.02813720703125,0.95318603515625,0.25042724609375,-0.1673583984375,0.14794921875,12.141454335907957,-23.15054490286622,27.001226293713113
31,707,-273,1004,-812,714,15570,4199,62717,2485,0.00189208984375,0.04315185546875,-0.01666259765625,0.061279296875,-0.049560546875,0.0435791015625,0.9503173828125,0.25628662109375,-0.17205810546875,0.15167236328125,12.319245436313622,-23.876264573625214,27.63095586212043
1,481,-340,1503,-550,760,15513,4336,62669,2565,6.103515625e-05,0.02935791015625,-0.020751953125,0.09173583984375,-0.0335693359375,0.04638671875,0.94683837890625,0.2646484375,-0.17498779296875,0.15655517578125,12.60717307650453,-24.471117401706504,28.551370720399742
77,300,-173,1605,-392,717,15455,4480,62638,2646,0.00469970703125,0.018310546875,-0.01055908203125,0.09796142578125,-0.02392578125,0.04376220703125,0.94329833984375,0.2734375,-0.1768798828125,0.1614990234375,12.910392288615771,-24.962233541484213,29.529440709176185
187,138,86,1370,-348,602,15404,4602,62609,2716,0.01141357421875,0.0084228515625,0.0052490234375,0.0836181640625,-0.021240234375,0.0367431640625,0.940185546875,0.2808837890625,-0.17864990234375,0.165771484375,13.166947734603188,-25.407486142049102,30.358248570255064
258,36,365,1009,-397,453,15362,4688,62575,2764,0.0157470703125,0.002197265625,0.02227783203125,0.06158447265625,-0.02423095703125,0.02764892578125,0.9376220703125,0.2861328125,-0.18072509765625,0.168701171875,13.312614696074808,-25.813649067197815,30.950729046836056
296,35,597,617,-573,264,15329,4745,62526,2783,0.01806640625,0.00213623046875,0.03643798828125,0.03765869140625,-0.03497314453125,0.01611328125,0.93560791015625,0.28961181640625,-0.1837158203125,0.16986083984375,13.26844699857397,-26.241738304121046,31.367000200874937
319,114,603,571,-740,159,15296,4803,62464,2787,0.01947021484375,0.0069580078125,0.03680419921875,0.03485107421875,-0.045166015625,0.00970458984375,0.93359375,0.29315185546875,-0.1875,0.17010498046875,13.086321629972593,-26.732831181992424,31.816330888776413
320,159,545,558,-881,115,15260,4863,62390,2783,0.01953125,0.00970458984375,0.03326416015625,0.0340576171875,-0.05377197265625,0.00701904296875,0.931396484375,0.29681396484375,-0.1920166015625,0.16986083984375,12.815584269537553,-27.2917316853339,32.30119620436603
287,137,442,632,-1009,102,15221,4931,62306,2776,0.01751708984375,0.00836181640625,0.0269775390625,0.03857421875,-0.06158447265625,0.0062255859375,0.92901611328125,0.30096435546875,-0.1971435546875,0.16943359375,12.482010202731205,-27.923095953645568,32.8586689646572
236,85,236,937,-1137,82,15170,5030,62214,2769,0.014404296875,0.00518798828125,0.014404296875,0.05718994140625,-0.06939697265625,0.0050048828125,0.9259033203125,0.3070068359375,-0.2027587890625,0.16900634765625,12.06350836978391,-28.635925823952523,33.671656438605666
220,68,62,1129,-1149,59,15114,5150,62125,2764,0.013427734375,0.004150390625,0.0037841796875,0.06890869140625,-0.07012939453125,0.00360107421875,0.9224853515625,0.3143310546875,-0.20819091796875,0.168701171875,11.60899382630782,-29.35124167809321,34.655980881294965
208,69,-86,1185,-1078,33,15056,5274,62045,2759,0.0126953125,0.00421142578125,-0.0052490234375,0.07232666015625,-0.0657958984375,0.00201416015625,0.9189453125,0.3218994140625,-0.21307373046875,0.16839599609375,11.149314626640166,-30.001280631165837,35.68708921089029
186,77,-186,1198,-950,10,15000,5398,61978,2755,0.0113525390625,0.00469970703125,-0.0113525390625,0.0731201171875,-0.0579833984375,0.0006103515625,0.91552734375,0.3294677734375,-0.2171630859375,0.16815185546875,10.710417121224305,-30.55988960306215,36.723786791809786
153,100,-243,1270,-799,-15,14943,5526,61927,2755,0.00933837890625,0.006103515625,-0.01483154296875,0.0775146484375,-0.04876708984375,-0.00091552734375,0.91204833984375,0.3372802734375,-0.22027587890625,0.16815185546875,10.315911971508012,-31.013037448563676,37.79290070812773
141,196,-282,1413,-579,-28,14886,5664,61899,2763,0.00860595703125,0.011962890625,-0.0172119140625,0.08624267578125,-0.03533935546875,-0.001708984375,0.9085693359375,0.345703125,-0.22198486328125,0.16864013671875,10.002165091715469,-31.3306499677016,38.923959052553194
145,267,-257,1508,-404,-8,14827,5806,61888,2780,0.00885009765625,0.01629638671875,-0.01568603515625,0.092041015625,-0.024658203125,-0.00048828125,0.90496826171875,0.3543701171875,-0.22265625,0.169677734375,9.779786787230512,-31.550583707529306,40.07220442709435
147,329,-185,1603,-256,33,14767,5953,61890,2807,0.00897216796875,0.02008056640625,-0.01129150390625,0.09783935546875,-0.015625,0.00201416015625,0.90130615234375,0.36334228515625,-0.2225341796875,0.17132568359375,9.647224000569237,-31.711511588592025,41.23839154334307
145,361,-74,1679,-156,92,14703,6102,61900,2844,0.00885009765625,0.02203369140625,-0.0045166015625,0.10247802734375,-0.009521484375,0.005615234375,0.89739990234375,0.3724365234375,-0.221923828125,0.173583984375,9.599880950041868,-31.84390314017334,42.40754938887336
153,409,68,1766,-115,164,14634,6257,61914,2890,0.00933837890625,0.02496337890625,0.004150390625,0.1077880859375,-0.00701904296875,0.010009765625,0.8931884765625,0.38189697265625,-0.2210693359375,0.1763916015625,9.61133828793011,-31.981134578289936,43.61413361522206
